elapsed_s,err_x_px,err_pitch_px,marker_px,err_x_cm,distance_cm,lateral_thr_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
48.941,168,-6,65,7.75,43.86,201.2,1540,1478,0.46,-0.79,4.0985,2.9003,8.3654,1
48.958,171,-6,65,7.89,43.86,201.2,1539,1478,0.46,-0.79,3.6406,2.7371,7.9895,1
48.975,175,-6,65,8.08,43.86,201.2,1541,1478,0.46,-0.79,3.6406,2.7371,7.9895,1
48.992,178,-6,65,8.22,43.86,201.2,1540,1478,0.46,-0.79,3.6406,2.7371,7.9895,1
49.009,181,-5,66,8.23,43.20,200.9,1540,1500,0.46,-0.79,3.6406,2.7371,7.9895,1
49.026,184,-5,66,8.36,43.20,200.9,1540,1500,0.46,-0.79,3.6406,2.7371,7.9895,1
49.043,187,-5,66,8.50,43.20,200.9,1540,1500,0.46,-0.79,3.6406,2.7371,7.9895,1
49.060,190,-5,66,8.64,43.20,200.9,1540,1500,0.46,-0.79,3.6406,2.7371,7.9895,1
49.077,192,-5,66,8.73,43.20,200.9,1539,1500,0.46,-0.79,3.6406,2.7371,7.9895,1
49.094,194,-5,66,8.82,43.20,200.9,1538,1500,0.46,-0.79,3.6406,2.7371,7.9895,1
49.111,196,-5,66,8.91,43.20,200.9,1538,1500,0.46,-0.79,3.6406,2.7371,7.9895,1
49.128,198,-5,66,9.00,43.20,200.9,1538,1500,0.46,-0.79,3.6406,2.7371,7.9895,1
49.145,199,-5,66,9.05,43.20,200.9,1536,1500,1.12,-1.17,3.6406,2.7371,7.9895,1
49.162,200,-5,66,9.09,43.20,200.9,1535,1500,1.12,-1.17,3.6406,2.7371,7.9895,1
49.179,201,-5,66,9.14,43.20,200.9,1558,1478,1.12,-1.17,3.6406,2.7371,7.9895,0
49.197,203,-5,66,9.23,43.20,200.9,1561,1478,1.12,-1.17,3.1981,2.8992,6.9587,0
49.214,204,-5,66,9.27,43.20,200.9,1559,1478,1.12,-1.17,3.1981,2.8992,6.9587,0
49.233,205,-5,66,9.32,43.20,200.9,1558,1478,1.12,-1.17,3.1981,2.8992,6.9587,0
49.250,208,-4,67,9.31,42.55,200.5,1566,1522,1.12,-1.17,3.1981,2.8992,6.9587,0
49.267,209,-4,67,9.36,42.55,200.5,1563,1500,1.12,-1.17,3.1981,2.8992,6.9587,0
49.284,211,-4,67,9.45,42.55,200.5,1565,1500,1.12,-1.17,3.1981,2.8992,6.9587,0
49.301,212,-4,67,9.49,42.55,200.5,1562,1478,1.12,-1.17,3.1981,2.8992,6.9587,0
49.318,213,-4,67,9.54,42.55,200.5,1561,1478,1.12,-1.17,3.1981,2.8992,6.9587,0
49.335,214,-4,67,9.58,42.55,200.5,1561,1478,1.12,-1.17,3.1981,2.8992,6.9587,0
49.352,215,-4,67,9.63,42.55,200.5,1561,1478,1.12,-1.17,3.1981,2.8992,6.9587,0
49.369,216,-4,67,9.67,42.55,200.5,1561,1478,1.12,-1.17,3.1981,2.8992,6.9587,0
49.386,217,-4,67,9.72,42.55,200.5,1561,1478,2.07,-1.12,3.1981,2.8992,6.9587,0
49.403,218,-4,67,9.76,42.55,200.5,1561,1478,2.07,-1.12,3.1981,2.8992,6.9587,0
49.420,218,-4,67,9.76,42.55,200.5,1558,1478,2.07,-1.12,3.1981,2.8992,6.9587,0
49.437,218,-4,67,9.76,42.55,200.5,1556,1478,2.07,-1.12,3.1981,2.8992,6.9587,0
49.454,218,-4,67,9.76,42.55,200.5,1555,1478,2.07,-1.12,2.7541,2.9824,7.5445,0
49.471,217,-3,68,9.57,41.92,200.2,1551,1522,2.07,-1.12,2.7541,2.9824,7.5445,0
49.488,216,-3,68,9.53,41.92,200.2,1549,1500,2.07,-1.12,2.7541,2.9824,7.5445,0
49.505,215,-3,68,9.49,41.92,200.2,1547,1500,2.07,-1.12,2.7541,2.9824,7.5445,0
49.522,213,-3,68,9.40,41.92,200.2,1543,1500,2.07,-1.12,2.7541,2.9824,7.5445,0
49.539,211,-3,68,9.31,41.92,200.2,1540,1478,2.07,-1.12,2.7541,2.9824,7.5445,0
49.556,209,-3,68,9.22,41.92,200.2,1539,1478,2.07,-1.12,2.7541,2.9824,7.5445,0
49.573,208,-3,68,9.18,41.92,200.2,1541,1478,2.07,-1.12,2.7541,2.9824,7.5445,0
49.590,205,-3,68,9.04,41.92,200.2,1535,1478,2.07,-1.12,2.7541,2.9824,7.5445,0
49.607,204,-3,68,9.00,41.92,200.2,1539,1478,2.07,-1.12,2.7541,2.9824,7.5445,0
49.624,201,-3,68,8.87,41.92,200.2,1534,1478,2.07,-1.12,2.7541,2.9824,7.5445,0
49.641,199,-3,68,8.78,41.92,200.2,1522,1500,1.44,-0.71,2.7541,2.9824,7.5445,1
49.658,195,-3,68,8.60,41.92,200.2,1522,1500,1.44,-0.71,2.7541,2.9824,7.5445,1
49.675,192,-3,68,8.47,41.92,200.2,1522,1500,1.44,-0.71,2.7541,2.9824,7.5445,1
49.692,188,-3,68,8.29,41.92,200.2,1522,1500,1.44,-0.71,2.7541,2.9824,7.5445,1
49.709,183,-3,68,8.07,41.92,200.2,1522,1500,1.44,-0.71,2.9929,2.8015,8.1404,1
49.726,179,-3,68,7.90,41.92,200.2,1522,1500,1.44,-0.71,2.9929,2.8015,8.1404,1
49.743,174,-3,68,7.68,41.92,200.2,1522,1500,1.44,-0.71,2.9929,2.8015,8.1404,1
49.760,169,-3,68,7.46,41.92,200.2,1522,1500,1.44,-0.71,2.9929,2.8015,8.1404,1
49.777,164,-2,69,7.13,41.32,199.8,1522,1522,1.44,-0.71,2.9929,2.8015,8.1404,1
49.794,159,-3,68,7.01,41.92,200.2,1522,1478,1.44,-0.71,2.9929,2.8015,8.1404,1
49.811,155,-3,68,6.84,41.92,200.2,1522,1478,1.44,-0.71,2.9929,2.8015,8.1404,1
49.828,150,-3,68,6.62,41.92,200.2,1522,1500,1.44,-0.71,2.9929,2.8015,8.1404,1
49.845,146,-3,68,6.44,41.92,200.2,1522,1500,1.44,-0.71,2.9929,2.8015,8.1404,1
49.862,141,-3,68,6.22,41.92,200.2,1522,1500,1.44,-0.71,2.9929,2.8015,8.1404,1
49.879,137,-2,69,5.96,41.32,199.8,1522,1522,1.44,-0.71,2.9929,2.8015,8.1404,1
49.896,133,-2,69,5.78,41.32,199.8,1522,1500,0.93,-0.23,2.9929,2.8015,8.1404,1
49.913,130,-2,69,5.65,41.32,199.8,1522,1500,0.93,-0.23,2.9929,2.8015,8.1404,1
49.931,126,-2,69,5.48,41.32,199.8,1522,1500,0.93,-0.23,2.9929,2.8015,8.1404,1
49.948,122,-2,69,5.30,41.32,199.8,1522,1500,0.93,-0.23,3.6902,2.9794,8.0844,1
49.965,118,-2,69,5.13,41.32,199.8,1522,1500,0.93,-0.23,3.6902,2.9794,8.0844,1
49.983,109,-2,69,4.74,41.32,199.8,1478,1500,0.93,-0.23,3.6902,2.9794,8.0844,1
50.000,104,-2,69,4.52,41.32,199.8,1478,1500,0.93,-0.23,3.6902,2.9794,8.0844,1
50.017,99,-2,69,4.30,41.32,199.8,1478,1500,0.93,-0.23,3.6902,2.9794,8.0844,1
50.034,95,-3,68,4.19,41.92,200.2,1478,1478,0.93,-0.23,3.6902,2.9794,8.0844,1
50.051,90,-3,68,3.97,41.92,200.2,1478,1478,0.93,-0.23,3.6902,2.9794,8.0844,1
50.068,86,-3,68,3.79,41.92,200.2,1478,1478,0.93,-0.23,3.6902,2.9794,8.0844,1
50.085,81,-2,69,3.52,41.32,199.8,1478,1522,0.93,-0.23,3.6902,2.9794,8.0844,1
50.102,77,-3,68,3.40,41.92,200.2,1478,1478,0.93,-0.23,3.6902,2.9794,8.0844,1
50.119,72,-3,68,3.18,41.92,200.2,1478,1478,0.93,-0.23,3.6902,2.9794,8.0844,1
50.136,68,-3,68,3.00,41.92,200.2,1478,1500,0.44,-0.22,3.6902,2.9794,8.0844,1
50.153,63,-3,68,2.78,41.92,200.2,1478,1500,0.44,-0.22,3.6902,2.9794,8.0844,1
50.170,58,-3,68,2.56,41.92,200.2,1478,1500,0.44,-0.22,3.6902,2.9794,8.0844,1
50.187,53,-3,68,2.34,41.92,200.2,1478,1500,0.44,-0.22,3.6902,2.9794,8.0844,1
50.204,49,-3,68,2.16,41.92,200.2,1478,1500,0.44,-0.22,3.1581,2.9074,7.3209,1
50.221,44,-3,68,1.94,41.92,200.2,1478,1500,0.44,-0.22,3.1581,2.9074,7.3209,1
50.238,39,-3,68,1.72,41.92,200.2,1478,1500,0.44,-0.22,3.1581,2.9074,7.3209,1
50.255,34,-4,67,1.52,42.55,200.5,1478,1478,0.44,-0.22,3.1581,2.9074,7.3209,1
50.272,30,-3,68,1.32,41.92,200.2,1478,1500,0.44,-0.22,3.1581,2.9074,7.3209,1
50.289,26,-4,67,1.16,42.55,200.5,1478,1478,0.44,-0.22,3.1581,2.9074,7.3209,1
50.305,21,-4,67,0.94,42.55,200.5,1478,1478,0.44,-0.22,3.1581,2.9074,7.3209,1
50.322,18,-4,67,0.81,42.55,200.5,1478,1478,0.44,-0.22,3.1581,2.9074,7.3209,1
50.339,14,-4,67,0.63,42.55,200.5,1478,1500,0.44,-0.22,3.1581,2.9074,7.3209,1
50.356,11,-4,67,0.49,42.55,200.5,1478,1500,0.44,-0.22,3.1581,2.9074,7.3209,1
50.373,7,-5,66,0.32,43.20,200.9,1478,1478,0.44,-0.22,3.1581,2.9074,7.3209,1
50.390,4,-5,66,0.18,43.20,200.9,1478,1478,0.30,-0.37,3.1581,2.9074,7.3209,1
50.407,1,-5,66,0.05,43.20,200.9,1478,1478,0.30,-0.37,3.1581,2.9074,7.3209,1
50.424,-2,-5,66,-0.09,43.20,200.9,1478,1478,0.30,-0.37,3.1581,2.9074,7.3209,1
50.441,-5,-6,65,-0.23,43.86,201.2,1478,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.458,-9,-6,65,-0.42,43.86,201.2,1478,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.475,-12,-6,65,-0.55,43.86,201.2,1478,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.492,-16,-6,65,-0.74,43.86,201.2,1478,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.509,-19,-7,64,-0.89,44.55,201.6,1478,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.526,-24,-7,64,-1.12,44.55,201.6,1478,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.543,-28,-7,64,-1.31,44.55,201.6,1478,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.560,-33,-7,64,-1.55,44.55,201.6,1476,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.577,-37,-8,63,-1.76,45.25,201.9,1477,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.594,-42,-8,63,-2.00,45.25,201.9,1475,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.612,-47,-8,63,-2.24,45.25,201.9,1473,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.629,-52,-9,62,-2.52,45.98,202.3,1472,1478,0.30,-0.37,1.9341,2.7327,7.0312,1
50.646,-58,-8,63,-2.76,45.25,201.9,1470,1500,-0.44,-0.78,1.9341,2.7327,7.0312,1
50.664,-63,-8,63,-3.00,45.25,201.9,1470,1478,-0.44,-0.78,1.9341,2.7327,7.0312,1
50.681,-69,-9,62,-3.34,45.98,202.3,1467,1478,-0.44,-0.78,1.9341,2.7327,7.0312,1
50.698,-75,-9,62,-3.63,45.98,202.3,1465,1478,-0.44,-0.78,1.6595,3.7226,7.9448,1
50.716,-81,-10,61,-3.98,46.74,202.6,1464,1478,-0.44,-0.78,1.6595,3.7226,7.9448,1
50.733,-94,-11,60,-4.70,47.52,203.0,1447,1478,-0.44,-0.78,1.6595,3.7226,7.9448,1
50.750,-101,-10,61,-4.97,46.74,202.6,1451,1478,-0.44,-0.78,1.6595,3.7226,7.9448,1
50.767,-107,-11,60,-5.35,47.52,203.0,1455,1478,-0.44,-0.78,1.6595,3.7226,7.9448,1
50.784,-115,-11,60,-5.75,47.52,203.0,1451,1478,-0.44,-0.78,1.6595,3.7226,7.9448,1
50.801,-122,-11,60,-6.10,47.52,203.0,1452,1478,-0.44,-0.78,1.6595,3.7226,7.9448,1
50.818,-129,-11,60,-6.45,47.52,203.0,1451,1478,-0.44,-0.78,1.6595,3.7226,7.9448,1
50.835,-136,-12,59,-6.92,48.32,203.3,1451,1478,-0.44,-0.78,1.6595,3.7226,7.9448,1
50.852,-143,-12,59,-7.27,48.32,203.3,1449,1478,-0.44,-0.78,1.6595,3.7226,7.9448,1
50.869,-150,-12,59,-7.63,48.32,203.3,1448,1478,-0.44,-0.78,1.6595,3.7226,7.9448,1
50.885,-157,-12,59,-7.98,48.32,203.3,1448,1478,-2.30,-0.98,1.6595,3.7226,7.9448,1
50.902,-163,-12,59,-8.29,48.32,203.3,1449,1478,-2.30,-0.98,1.6595,3.7226,7.9448,1
50.919,-169,-12,59,-8.59,48.32,203.3,1449,1478,-2.30,-0.98,1.6595,3.7226,7.9448,1
50.936,-176,-13,58,-9.10,49.15,203.7,1446,1478,-2.30,-0.98,1.6595,3.7226,7.9448,1
50.953,-181,-13,58,-9.36,49.15,203.7,1449,1478,-2.30,-0.98,1.5263,2.5145,8.3610,1
50.970,-187,-13,58,-9.67,49.15,203.7,1448,1478,-2.30,-0.98,1.5263,2.5145,8.3610,1
50.987,-192,-13,58,-9.93,49.15,203.7,1449,1478,-2.30,-0.98,1.5263,2.5145,8.3610,1
51.004,-197,-13,58,-10.19,49.15,203.7,1449,1478,-2.30,-0.98,1.5263,2.5145,8.3610,1
51.021,-202,-14,57,-10.63,50.02,204.0,1449,1478,-2.30,-0.98,1.5263,2.5145,8.3610,1
51.038,-206,-13,58,-10.66,49.15,203.7,1417,1478,-2.30,-0.98,1.5263,2.5145,8.3610,0
51.055,-210,-14,57,-11.05,50.02,204.0,1418,1478,-2.30,-0.98,1.5263,2.5145,8.3610,0
51.072,-214,-14,57,-11.26,50.02,204.0,1418,1478,-2.30,-0.98,1.5263,2.5145,8.3610,0
51.089,-217,-14,57,-11.42,50.02,204.0,1421,1478,-2.30,-0.98,1.5263,2.5145,8.3610,0
51.106,-220,-14,57,-11.58,50.02,204.0,1422,1478,-2.30,-0.98,1.5263,2.5145,8.3610,0
51.123,-223,-14,57,-11.74,50.02,204.0,1422,1478,-2.30,-0.98,1.5263,2.5145,8.3610,0
51.140,-226,-14,57,-11.89,50.02,204.0,1422,1478,-4.14,-0.61,1.5263,2.5145,8.3610,0
51.157,-229,-15,56,-12.27,50.91,204.4,1422,1478,-4.14,-0.61,1.5263,2.5145,8.3610,0
51.174,-231,-15,56,-12.38,50.91,204.4,1425,1478,-4.14,-0.61,1.5263,2.5145,8.3610,0
51.191,-233,-15,56,-12.48,50.91,204.4,1426,1478,-4.14,-0.61,1.5263,2.5145,8.3610,0
51.208,-234,-15,56,-12.54,50.91,204.4,1430,1478,-4.14,-0.61,1.3854,3.0835,7.0330,0
51.225,-236,-15,56,-12.64,50.91,204.4,1429,1478,-4.14,-0.61,1.3854,3.0835,7.0330,0
51.242,-236,-15,56,-12.64,50.91,204.4,1435,1478,-4.14,-0.61,1.3854,3.0835,7.0330,0
51.259,-236,-16,55,-12.87,51.83,204.8,1438,1478,-4.14,-0.61,1.3854,3.0835,7.0330,0
51.276,-236,-16,55,-12.87,51.83,204.8,1440,1478,-4.14,-0.61,1.3854,3.0835,7.0330,0
51.294,-235,-16,55,-12.82,51.83,204.8,1444,1478,-4.14,-0.61,1.3854,3.0835,7.0330,0
51.311,-234,-16,55,-12.76,51.83,204.8,1447,1478,-4.14,-0.61,1.3854,3.0835,7.0330,0
51.328,-233,-16,55,-12.71,51.83,204.8,1448,1478,-4.14,-0.61,1.3854,3.0835,7.0330,0
51.346,-231,-17,54,-12.83,52.79,205.1,1452,1478,-4.14,-0.61,1.3854,3.0835,7.0330,0
51.363,-228,-17,54,-12.67,52.79,205.1,1459,1478,-4.14,-0.61,1.3854,3.0835,7.0330,0
51.381,-226,-17,54,-12.56,52.79,205.1,1458,1478,-4.60,-1.04,1.3854,3.0835,7.0330,0
51.398,-223,-17,54,-12.39,52.79,205.1,1463,1478,-4.60,-1.04,1.3854,3.0835,7.0330,0
51.415,-217,-18,53,-12.28,53.79,205.4,1476,1478,-4.60,-1.04,1.3854,3.0835,7.0330,0
51.432,-212,-19,52,-12.23,54.83,205.8,1478,1478,-4.60,-1.04,1.3854,3.0835,7.0330,0
51.449,-209,-19,52,-12.06,54.83,205.8,1475,1478,-4.60,-1.04,1.6738,2.9003,8.8780,0
51.466,-205,-19,52,-11.83,54.83,205.8,1478,1478,-4.60,-1.04,1.6738,2.9003,8.8780,1
51.483,-202,-19,52,-11.65,54.83,205.8,1478,1478,-4.60,-1.04,1.6738,2.9003,8.8780,1
51.500,-197,-20,51,-11.59,55.90,206.1,1478,1478,-4.60,-1.04,1.6738,2.9003,8.8780,0
51.517,-193,-20,51,-11.35,55.90,206.1,1478,1478,-4.60,-1.04,1.6738,2.9003,8.8780,0
51.534,-188,-20,51,-11.06,55.90,206.1,1478,1478,-4.60,-1.04,1.6738,2.9003,8.8780,0
51.551,-183,-20,51,-10.76,55.90,206.1,1478,1478,-4.60,-1.04,1.6738,2.9003,8.8780,0
51.568,-178,-20,51,-10.47,55.90,206.1,1478,1478,-4.60,-1.04,1.6738,2.9003,8.8780,0
51.585,-172,-21,50,-10.32,57.02,206.5,1478,1478,-4.60,-1.04,1.6738,2.9003,8.8780,0
51.602,-167,-21,50,-10.02,57.02,206.5,1478,1478,-4.60,-1.04,1.6738,2.9003,8.8780,0
51.619,-161,-21,50,-9.66,57.02,206.5,1500,1478,-4.60,-1.04,1.6738,2.9003,8.8780,0
51.636,-156,-20,51,-9.18,55.90,206.1,1478,1478,-2.55,-1.04,1.6738,2.9003,8.8780,0
51.653,-149,-21,50,-8.94,57.02,206.5,1522,1478,-2.55,-1.04,1.6738,2.9003,8.8780,0
51.670,-143,-21,50,-8.58,57.02,206.5,1522,1478,-2.55,-1.04,1.6738,2.9003,8.8780,0
51.687,-137,-21,50,-8.22,57.02,206.5,1522,1478,-2.55,-1.04,1.6738,2.9003,8.8780,0
51.704,-131,-21,50,-7.86,57.02,206.5,1522,1478,-2.55,-1.04,1.4312,3.2410,7.6837,0
51.721,-124,-22,49,-7.59,58.18,206.8,1522,1478,-2.55,-1.04,1.4312,3.2410,7.6837,0
51.738,-118,-22,49,-7.22,58.18,206.8,1522,1478,-2.55,-1.04,1.4312,3.2410,7.6837,0
51.755,-112,-22,49,-6.86,58.18,206.8,1522,1478,-2.55,-1.04,1.4312,3.2410,7.6837,0
51.772,-106,-23,48,-6.62,59.39,207.2,1522,1478,-2.55,-1.04,1.4312,3.2410,7.6837,0
51.789,-100,-23,48,-6.25,59.39,207.2,1522,1478,-2.55,-1.04,1.4312,3.2410,7.6837,0
51.806,-95,-23,48,-5.94,59.39,207.2,1522,1478,-2.55,-1.04,1.4312,3.2410,7.6837,0
51.823,-89,-23,48,-5.56,59.39,207.2,1522,1478,-2.55,-1.04,1.4312,3.2410,7.6837,0
51.840,-85,-23,48,-5.31,59.39,207.2,1522,1478,-2.55,-1.04,1.4312,3.2410,7.6837,0
51.857,-80,-23,48,-5.00,59.39,207.2,1522,1478,-2.55,-1.04,1.4312,3.2410,7.6837,0
51.874,-76,-23,48,-4.75,59.39,207.2,1522,1478,-2.55,-1.04,1.4312,3.2410,7.6837,0
51.891,-71,-23,48,-4.44,59.39,207.2,1522,1478,-1.27,-1.26,1.4312,3.2410,7.6837,0
51.908,-67,-24,47,-4.28,60.66,207.5,1522,1478,-1.27,-1.26,1.4312,3.2410,7.6837,0
51.925,-63,-24,47,-4.02,60.66,207.5,1522,1478,-1.27,-1.26,1.4312,3.2410,7.6837,0
51.942,-58,-24,47,-3.70,60.66,207.5,1522,1478,-1.27,-1.26,1.4312,3.2410,7.6837,0
51.959,-54,-25,46,-3.52,61.98,207.9,1522,1478,-1.27,-1.26,1.3852,3.2568,7.6621,0
51.977,-50,-25,46,-3.26,61.98,207.9,1522,1478,-1.27,-1.26,1.3852,3.2568,7.6621,0
51.994,-45,-25,46,-2.93,61.98,207.9,1522,1478,-1.27,-1.26,1.3852,3.2568,7.6621,0
52.012,-41,-25,46,-2.67,61.98,207.9,1522,1478,-1.27,-1.26,1.3852,3.2568,7.6621,0
52.030,-36,-25,46,-2.35,61.98,207.9,1522,1478,-1.27,-1.26,1.3852,3.2568,7.6621,0
52.047,-27,-25,46,-1.76,61.98,207.9,1540,1478,-1.27,-1.26,1.3852,3.2568,7.6621,0
52.064,-22,-25,46,-1.43,61.98,207.9,1535,1478,-1.27,-1.26,1.3852,3.2568,7.6621,0
52.081,-17,-26,45,-1.13,63.35,208.2,1533,1478,-1.27,-1.26,1.3852,3.2568,7.6621,0
52.098,-12,-26,45,-0.80,63.35,208.2,1533,1478,-1.27,-1.26,1.3852,3.2568,7.6621,0
52.115,-6,-26,45,-0.40,63.35,208.2,1537,1478,-1.27,-1.26,1.3852,3.2568,7.6621,0
52.132,-2,-26,45,-0.13,63.35,208.2,1533,1478,-0.63,-1.20,1.3852,3.2568,7.6621,0
52.149,3,-27,44,0.20,64.79,208.6,1535,1478,-0.63,-1.20,1.3852,3.2568,7.6621,0
52.166,8,-27,44,0.55,64.79,208.6,1536,1478,-0.63,-1.20,1.3852,3.2568,7.6621,0
52.183,8,-27,44,0.55,64.79,208.6,1522,1478,-0.63,-1.20,1.3852,3.2568,7.6621,0
52.200,8,-27,44,0.55,64.79,208.6,1522,1478,-0.63,-1.20,1.3697,3.0392,7.4016,0
52.217,19,-27,44,1.30,64.79,208.6,1547,1478,-0.63,-1.20,1.3697,3.0392,7.4016,0
52.234,22,-28,43,1.53,66.30,208.9,1537,1478,-0.63,-1.20,1.3697,3.0392,7.4016,0
52.251,25,-28,43,1.74,66.30,208.9,1532,1478,-0.63,-1.20,1.3697,3.0392,7.4016,0
52.268,27,-28,43,1.88,66.30,208.9,1527,1478,-0.63,-1.20,1.3697,3.0392,7.4016,0
52.285,29,-28,43,2.02,66.30,208.9,1524,1478,-0.63,-1.20,1.3697,3.0392,7.4016,0
52.302,32,-28,43,2.23,66.30,208.9,1527,1478,-0.63,-1.20,1.3697,3.0392,7.4016,0
52.319,35,-29,42,2.50,67.88,209.3,1528,1478,-0.63,-1.20,1.3697,3.0392,7.4016,0
52.336,37,-29,42,2.64,67.88,209.3,1526,1478,-0.63,-1.20,1.3697,3.0392,7.4016,0
52.353,39,-29,42,2.79,67.88,209.3,1525,1478,-0.63,-1.20,1.3697,3.0392,7.4016,0
52.370,41,-29,42,2.93,67.88,209.3,1525,1478,-0.63,-1.20,1.3697,3.0392,7.4016,0
52.387,43,-29,42,3.07,67.88,209.3,1525,1478,-0.72,-1.22,1.3697,3.0392,7.4016,0
52.404,44,-30,41,3.22,69.53,209.6,1522,1478,-0.72,-1.22,1.3697,3.0392,7.4016,0
52.421,45,-30,41,3.29,69.53,209.6,1522,1478,-0.72,-1.22,1.3697,3.0392,7.4016,0
52.438,45,-30,41,3.29,69.53,209.6,1522,1478,-0.72,-1.22,1.3697,3.0392,7.4016,0
52.455,45,-30,41,3.29,69.53,209.6,1522,1478,-0.72,-1.22,1.4508,3.2289,7.7512,0
52.472,45,-30,41,3.29,69.53,209.6,1522,1478,-0.72,-1.22,1.4508,3.2289,7.7512,0
52.489,45,-30,41,3.29,69.53,209.6,1522,1478,-0.72,-1.22,1.4508,3.2289,7.7512,0
52.506,44,-31,40,3.30,71.27,210.0,1522,1478,-0.72,-1.22,1.4508,3.2289,7.7512,0
52.523,44,-31,40,3.30,71.27,210.0,1522,1478,-0.72,-1.22,1.4508,3.2289,7.7512,0
52.540,43,-31,40,3.23,71.27,210.0,1522,1478,-0.72,-1.22,1.4508,3.2289,7.7512,0
52.557,43,-31,40,3.23,71.27,210.0,1522,1478,-0.72,-1.22,1.4508,3.2289,7.7512,0
52.574,42,-31,40,3.15,71.27,210.0,1522,1478,-0.72,-1.22,1.4508,3.2289,7.7512,0
52.591,41,-31,40,3.08,71.27,210.0,1522,1478,-0.72,-1.22,1.4508,3.2289,7.7512,0
52.608,41,-32,39,3.15,73.10,210.3,1522,1478,-0.72,-1.22,1.4508,3.2289,7.7512,0
52.625,40,-32,39,3.08,73.10,210.3,1522,1478,-0.72,-1.22,1.4508,3.2289,7.7512,0
52.642,40,-32,39,3.08,73.10,210.3,1522,1478,-1.18,-1.41,1.4508,3.2289,7.7512,0
52.660,40,-32,39,3.08,73.10,210.3,1522,1478,-1.18,-1.41,1.4508,3.2289,7.7512,0
52.677,40,-33,38,3.16,75.02,210.7,1522,1478,-1.18,-1.41,1.4508,3.2289,7.7512,0
52.694,40,-33,38,3.16,75.02,210.7,1522,1478,-1.18,-1.41,2.5527,4.5879,7.7799,0
52.712,40,-33,38,3.16,75.02,210.7,1522,1478,-1.18,-1.41,2.5527,4.5879,7.7799,0
52.729,41,-33,38,3.24,75.02,210.7,1522,1478,-1.18,-1.41,2.5527,4.5879,7.7799,0
52.746,42,-34,37,3.41,77.05,211.0,1522,1478,-1.18,-1.41,2.5527,4.5879,7.7799,0
52.763,42,-34,37,3.41,77.05,211.0,1522,1478,-1.18,-1.41,2.5527,4.5879,7.7799,0
52.780,44,-34,37,3.57,77.05,211.0,1522,1478,-1.18,-1.41,2.5527,4.5879,7.7799,0
52.798,46,-34,37,3.73,77.05,211.0,1522,1478,-1.18,-1.41,2.5527,4.5879,7.7799,0
52.815,47,-34,37,3.81,77.05,211.0,1522,1478,-1.18,-1.41,2.5527,4.5879,7.7799,0
52.831,49,-35,36,4.08,79.19,211.4,1523,1478,-1.18,-1.41,2.5527,4.5879,7.7799,0
52.849,51,-35,36,4.25,79.19,211.4,1525,1478,-1.18,-1.41,2.5527,4.5879,7.7799,0
52.866,54,-35,36,4.50,79.19,211.4,1530,1478,-1.18,-1.41,2.5527,4.5879,7.7799,0
52.883,56,-35,36,4.67,79.19,211.4,1529,1478,-1.38,-2.08,2.5527,4.5879,7.7799,0
52.900,58,-36,35,4.97,81.45,211.8,1529,1478,-1.38,-2.08,2.5527,4.5879,7.7799,0
52.917,60,-36,35,5.14,81.45,211.8,1529,1478,-1.38,-2.08,2.5527,4.5879,7.7799,0
52.933,62,-36,35,5.31,81.45,211.8,1529,1478,-1.38,-2.08,2.5527,4.5879,7.7799,0
52.950,63,-36,35,5.40,81.45,211.8,1526,1478,-1.38,-2.08,3.5314,3.7822,8.6600,0
52.967,64,-36,35,5.49,81.45,211.8,1524,1478,-1.38,-2.08,3.5314,3.7822,8.6600,0
52.984,65,-36,35,5.57,81.45,211.8,1524,1478,-1.38,-2.08,3.5314,3.7822,8.6600,0
53.001,66,-36,35,5.66,81.45,211.8,1524,1478,-1.38,-2.08,3.5314,3.7822,8.6600,0
53.018,66,-37,34,5.82,83.85,212.1,1522,1478,-1.38,-2.08,3.5314,3.7822,8.6600,0
53.035,67,-37,34,5.91,83.85,212.1,1522,1478,-1.38,-2.08,3.5314,3.7822,8.6600,0
53.052,67,-37,34,5.91,83.85,212.1,1522,1478,-1.38,-2.08,3.5314,3.7822,8.6600,0
53.069,68,-37,34,6.00,83.85,212.1,1522,1478,-1.38,-2.08,3.5314,3.7822,8.6600,0
53.086,68,-37,34,6.00,83.85,212.1,1522,1478,-1.38,-2.08,3.5314,3.7822,8.6600,0
53.103,69,-37,34,6.09,83.85,212.1,1522,1478,-1.38,-2.08,3.5314,3.7822,8.6600,0
53.120,69,-37,34,6.09,83.85,212.1,1522,1478,-1.38,-2.08,3.5314,3.7822,8.6600,0
